machine_id,cycle,day,day_in_cycle,temperature,vibration,rpm,load,service_flag,failure_event
3,1,106,106,71.79,0.1454,1423.5,80.8,0,0
3,1,107,107,70.02,0.1802,1425.7,74.9,0,0
3,1,108,108,72.1,0.1765,1422.5,87.4,0,0
3,1,109,109,74.54,0.1443,1428.0,94.5,0,0
3,1,110,110,68.75,0.1385,1426.1,57.2,0,0
3,1,111,111,69.36,0.167,1428.7,56.5,0,0
3,1,112,112,70.08,0.1609,1429.3,72.4,0,0
3,1,113,113,67.99,0.1366,1425.2,60.6,0,0
3,1,114,114,69.96,0.1645,1432.9,68.1,0,0
3,1,115,115,69.33,0.1482,1428.0,69.9,0,0
3,1,116,116,70.3,0.1652,1426.8,64.0,0,0
3,1,117,117,68.04,0.1318,1427.2,47.4,0,0
3,1,118,118,67.27,0.1521,1421.4,43.7,0,0
3,1,119,119,69.02,0.1712,1423.8,74.8,0,0
3,1,120,120,74.53,0.1735,1426.4,98.0,0,0
3,1,121,121,71.89,0.1566,1426.3,82.4,0,0
3,1,122,122,75.35,0.177,1429.3,96.7,0,0
3,1,123,123,74.22,0.1818,1425.3,98.0,0,0
3,1,124,124,71.86,0.1586,1426.4,78.9,0,0
3,1,125,125,72.31,0.1502,1427.7,88.4,0,0
3,1,126,126,70.26,0.1549,1426.6,74.4,0,0
3,1,127,127,71.41,0.1763,1421.7,60.6,0,0
3,1,128,128,76.95,0.2149,1416.5,78.9,0,0
3,1,129,129,69.69,0.1535,1427.3,68.1,0,0
3,1,130,130,67.83,0.1327,1434.1,66.5,0,0
3,1,131,131,67.63,0.1722,1429.6,46.6,0,0
3,1,132,132,68.14,0.1592,1420.6,61.0,0,0
3,1,133,133,68.43,0.1429,1424.3,62.4,0,0
3,1,134,134,73.62,0.2612,1418.2,72.4,0,1
3,1,135,135,71.56,0.2426,1428.4,80.8,0,0
3,1,136,136,66.45,0.1477,1429.2,46.3,0,0
3,1,137,137,68.66,0.1854,1429.8,44.7,0,0
3,1,138,138,67.35,0.1833,1425.4,48.7,0,0
3,1,139,139,67.32,0.2397,1425.4,58.7,0,0
3,1,140,140,71.92,0.2587,1430.1,89.3,0,0
3,1,141,141,72.73,0.1957,1440.4,90.3,0,0
3,1,142,142,72.13,0.2099,1421.4,68.3,0,0
3,1,143,143,67.23,0.2102,1427.9,65.4,0,0
3,1,144,144,68.31,0.1911,1424.5,68.3,0,0
3,1,145,145,71.39,0.1484,1420.7,81.2,0,0
3,1,146,146,66.96,0.1551,1423.3,37.2,0,0
3,1,147,147,67.58,0.2124,1429.3,51.6,0,0
3,1,148,148,69.53,0.1427,1424.6,61.7,0,0
3,1,149,149,75.27,0.1478,1430.5,77.2,0,0
3,1,150,150,71.56,0.1646,1426.4,88.0,0,0
3,1,151,151,72.53,0.2809,1427.3,89.5,0,0
3,1,152,152,67.84,0.2019,1428.2,66.3,0,0
3,1,153,153,70.65,0.25,1423.2,66.6,0,0
3,1,154,154,70.62,0.1623,1428.9,81.8,0,0
3,1,155,155,71.87,0.2812,1436.6,70.5,0,0
3,1,156,156,66.35,0.246,1434.4,60.0,0,0
3,1,157,157,69.71,0.1788,1422.9,55.8,0,0
3,1,158,158,68.27,0.267,1426.3,74.1,0,0
3,1,159,159,74.54,0.1477,1427.6,47.3,0,0
3,1,160,160,67.28,0.2008,1417.4,46.0,0,0
3,1,161,161,70.01,0.266,1422.6,81.1,0,0
3,1,162,162,66.91,0.28,1423.2,65.2,0,0
3,1,163,163,71.7,0.2849,1419.9,71.8,0,0
3,1,164,164,71.54,0.1843,1426.5,71.5,0,0
3,1,165,165,67.66,0.1915,1421.1,46.2,0,0
3,1,166,166,65.76,0.131,1421.2,46.3,0,0
3,1,167,167,70.95,0.153,1425.9,42.1,0,0
3,1,168,168,74.15,0.1814,1424.2,76.5,0,0
3,1,169,169,69.06,0.2727,1424.7,72.5,0,0
3,1,170,170,67.74,0.2863,1429.4,62.9,0,0
3,1,171,171,68.93,0.2798,1426.8,81.6,0,0
3,1,172,172,77.56,0.1561,1428.0,98.0,0,0
3,1,173,173,66.3,0.1616,1428.5,51.9,0,0
3,1,174,174,66.07,0.1894,1431.2,56.9,0,0
3,1,175,175,68.93,0.2498,1428.4,80.2,0,0
3,1,176,176,65.63,0.1472,1425.2,55.8,0,0
3,1,177,177,69.4,0.1885,1431.4,38.6,0,0
3,1,178,178,70.76,0.2377,1428.6,86.4,0,0
3,1,179,179,66.13,0.2795,1421.1,52.5,0,0
3,1,180,180,68.52,0.2216,1426.4,77.0,0,0
4,1,1,1,78.4,0.1014,1438.3,98.0,0,0
4,1,2,2,76.78,0.0728,1433.2,85.1,0,0
4,1,3,3,77.43,0.0961,1435.3,86.6,0,0
4,1,4,4,72.83,0.0907,1434.4,73.8,0,0
4,1,5,5,73.24,0.0888,1437.0,48.2,0,0
4,1,6,6,71.33,0.0799,1437.0,44.7,0,0
4,1,7,7,74.05,0.0935,1434.7,78.2,0,0
4,1,8,8,73.95,0.0628,1431.8,61.7,0,0
4,1,9,9,72.99,0.0637,1439.1,47.9,0,0
4,1,10,10,74.32,0.0776,1435.9,69.7,0,0
4,1,11,11,74.83,0.0721,1437.2,66.7,0,0
4,1,12,12,72.06,0.0651,1434.2,48.2,0,0
4,1,13,13,72.4,0.0692,1437.7,55.6,0,0
4,1,14,14,73.77,0.0897,1437.2,67.5,0,0
4,1,15,15,74.26,0.1082,1438.1,72.8,0,0
4,1,16,16,74.27,0.0559,1436.0,72.4,0,0
4,1,17,17,72.95,0.0913,1436.0,46.2,0,0
4,1,18,18,74.14,0.0713,1437.4,70.0,0,0
4,1,19,19,71.85,0.0629,1434.5,48.9,0,0
4,1,20,20,73.28,0.0628,1436.3,55.2,0,0
4,1,21,21,74.23,0.0722,1438.4,60.7,0,0
4,1,22,22,76.56,0.0925,1435.0,79.8,0,0
4,1,23,23,75.77,0.1029,1433.0,79.5,0,0
4,1,24,24,73.69,0.0707,1435.7,68.8,0,0
4,1,25,25,73.53,0.1155,1435.4,65.4,0,0
4,1,26,26,72.7,0.0755,1434.2,35.0,0,0
4,1,27,27,72.39,0.0565,1435.4,44.8,0,0
4,1,28,28,71.82,0.0721,1433.8,46.2,0,0
4,1,29,29,74.07,0.0781,1436.2,73.4,0,0
4,1,30,30,81.09,0.1262,1435.1,98.0,0,0
4,1,31,31,76.28,0.0689,1438.4,77.4,0,0
4,1,32,32,76.31,0.0976,1434.6,78.5,0,0
4,1,33,33,76.23,0.0775,1436.3,77.6,0,0
4,1,34,34,75.23,0.0735,1437.1,62.7,0,0
4,1,35,35,75.03,0.0882,1434.4,64.3,0,0
4,1,36,36,74.98,0.0744,1432.3,61.6,0,0
4,1,37,37,77.36,0.0902,1440.9,81.3,0,0
4,1,38,38,79.49,0.0975,1435.6,86.7,0,0
4,1,39,39,75.84,0.0847,1433.8,64.1,0,0
4,1,40,40,75.49,0.0856,1439.9,56.9,0,0
4,1,41,41,77.16,0.0834,1435.6,78.8,0,0
4,1,42,42,74.01,0.0719,1437.6,46.9,0,0
4,1,43,43,76.29,0.0989,1436.0,74.1,0,0
4,1,44,44,73.43,0.0827,1435.4,49.6,0,0
4,1,45,45,76.96,0.0994,1439.5,77.3,0,0
4,1,46,46,75.46,0.0939,1437.9,55.4,0,0
4,1,47,47,76.5,0.0936,1432.8,77.3,0,0
4,1,48,48,74.4,0.0751,1429.2,48.0,0,0
4,1,49,49,76.93,0.0961,1431.4,75.7,0,0
4,1,50,50,75.37,0.0687,1435.7,69.6,0,0
4,1,51,51,76.73,0.1073,1432.8,78.1,0,0
4,1,52,52,76.43,0.0742,1433.7,62.5,0,0
4,1,53,53,83.36,0.0997,1436.9,98.0,0,1
4,1,54,54,75.22,0.086,1434.2,60.9,0,0
4,1,55,55,74.77,0.0891,1437.0,52.9,0,0
4,1,56,56,75.12,0.0798,1432.7,62.9,0,0
4,1,57,57,75.41,0.0638,1431.7,64.3,0,0
4,1,58,58,75.53,0.0879,1434.7,55.9,0,0
4,1,59,59,77.06,0.0699,1434.6,73.7,0,0
4,1,60,60,81.64,0.1099,1432.4,93.4,0,0
4,1,61,61,81.52,0.1072,1435.3,98.0,0,0
4,1,62,62,75.05,0.0869,1435.4,44.4,0,0
4,1,63,63,79.63,0.101,1434.9,87.5,0,0
4,1,64,64,80.64,0.1147,1436.2,96.3,0,0
4,1,65,65,76.78,0.0659,1435.7,63.1,0,0
4,1,66,66,76.25,0.0764,1433.5,68.3,0,0
4,1,67,67,80.66,0.0728,1431.2,89.8,0,0
4,1,68,68,76.87,0.0809,1437.0,58.0,0,0
4,1,69,69,74.92,0.0767,1434.5,46.1,0,0
4,1,70,70,83.39,0.1012,1433.8,97.7,0,0
4,1,71,71,80.01,0.153,1441.7,69.3,0,0
4,1,72,72,83.27,0.1661,1440.0,77.7,0,0
4,1,73,73,86.15,0.174,1432.1,86.6,0,0
4,1,74,74,81.23,0.1609,1439.2,91.9,0,0
4,1,75,75,74.72,0.0928,1439.9,40.2,0,0
4,1,76,76,78.55,0.1256,1436.5,56.5,0,0
4,1,77,77,83.5,0.1559,1441.9,92.0,0,0
4,1,78,78,76.99,0.1279,1436.5,70.6,0,0
4,1,79,79,77.14,0.1333,1433.5,68.5,0,0
4,1,80,80,76.85,0.1646,1435.3,66.8,0,0
4,1,81,81,81.88,0.0925,1440.6,93.2,0,0
4,1,82,82,78.98,0.1396,1434.5,58.2,0,0
4,1,83,83,76.94,0.1386,1437.0,60.8,0,0
4,1,84,84,80.43,0.1612,1438.6,81.1,0,0
4,1,85,85,77.85,0.1638,1432.7,78.8,0,0
4,1,86,86,74.35,0.0927,1426.4,56.7,0,0
4,1,87,87,80.61,0.063,1438.7,42.7,0,0
4,1,88,88,77.63,0.1353,1436.0,71.8,0,0
4,1,89,89,77.69,0.0881,1432.8,72.2,0,0
4,1,90,90,82.31,0.0975,1438.2,63.7,0,0
4,1,91,91,84.58,0.0743,1435.7,93.4,0,0
4,1,92,92,87.21,0.1669,1447.7,98.0,0,0
4,1,93,93,80.59,0.1042,1433.2,87.6,0,0
4,1,94,94,84.29,0.0814,1432.3,77.7,0,0
4,1,95,95,79.02,0.1776,1434.2,79.3,0,0
4,1,96,96,77.55,0.0834,1433.9,51.2,0,0
4,1,97,97,75.14,0.1314,1436.3,45.6,0,0
4,1,98,98,82.96,0.1604,1438.7,98.0,0,0
4,1,99,99,79.41,0.1321,1435.2,83.9,0,0
4,1,100,100,77.78,0.0743,1444.1,56.9,0,0
4,1,101,101,79.8,0.1504,1435.9,80.7,0,0
4,1,102,102,79.85,0.0878,1438.2,85.3,0,0
4,1,103,103,80.84,0.0564,1436.2,52.6,0,0
4,1,104,104,80.85,0.0873,1434.6,64.4,0,0
4,1,105,105,79.11,0.1106,1440.8,83.4,0,0
4,1,106,106,85.28,0.1163,1433.4,98.0,0,0
4,1,107,107,78.52,0.1392,1436.2,77.9,0,0
4,1,108,108,81.47,0.0919,1427.5,58.0,0,0
4,1,109,109,78.04,0.0876,1438.2,72.9,0,0
4,1,110,110,80.36,0.0725,1441.0,55.8,0,0
4,1,111,111,77.26,0.106,1436.3,65.4,0,0
4,1,112,112,79.29,0.1377,1438.5,83.0,0,0
4,1,113,113,83.9,0.116,1435.6,73.2,0,0
4,1,114,114,78.4,0.147,1439.5,72.6,0,0
4,1,115,115,79.88,0.1501,1436.2,71.6,0,0
4,1,116,116,77.44,0.1581,1438.0,71.8,0,0
4,1,117,117,75.24,0.0693,1437.3,59.0,0,0
4,1,118,118,75.53,0.1066,1432.4,52.3,0,0
4,1,119,119,76.86,0.1212,1445.5,72.6,0,0
4,1,120,120,81.38,0.1114,1432.8,98.0,0,0
4,1,121,121,88.17,0.1049,1431.3,98.0,0,0
4,1,122,122,81.88,0.1045,1430.8,98.0,0,0
4,1,123,123,80.63,0.1697,1442.9,89.2,0,0
4,1,124,124,77.08,0.1019,1437.9,63.8,0,0
4,1,125,125,76.78,0.0841,1438.5,65.8,0,0
4,1,126,126,80.28,0.1109,1433.4,88.9,0,0
4,1,127,127,84.01,0.1417,1437.0,81.5,0,0
4,1,128,128,79.86,0.1275,1431.1,86.3,0,0
4,1,129,129,76.53,0.091,1432.1,44.6,0,0
4,1,130,130,79.22,0.0828,1437.9,77.0,0,0
4,1,131,131,76.52,0.074,1437.7,59.8,0,0
4,1,132,132,74.89,0.125,1439.9,48.4,0,0
4,1,133,133,76.63,0.0937,1435.0,70.4,0,0
4,1,134,134,77.99,0.0951,1435.9,63.7,0,0
4,1,135,135,77.29,0.0858,1434.0,67.0,0,0
4,1,136,136,77.54,0.1327,1439.3,71.9,0,0
4,1,137,137,77.5,0.1206,1435.5,59.1,0,0
4,1,138,138,78.89,0.0858,1438.6,47.0,0,0
4,1,139,139,76.25,0.1105,1433.6,56.3,0,0
4,1,140,140,76.47,0.1726,1432.0,71.2,0,0
4,1,141,141,88.01,0.1047,1436.4,65.9,0,0
4,1,142,142,81.35,0.1239,1432.8,80.0,0,0
4,1,143,143,79.0,0.1274,1443.0,72.1,0,0
4,1,144,144,82.37,0.1465,1440.3,98.0,0,0
4,1,145,145,78.57,0.0797,1435.7,61.4,0,0
4,1,146,146,77.17,0.1286,1438.0,42.6,0,0
4,1,147,147,79.66,0.0755,1433.8,56.1,0,0
4,1,148,148,80.36,0.1244,1445.3,63.6,0,0
4,1,149,149,79.24,0.1585,1438.6,59.9,0,0
4,1,150,150,81.89,0.0742,1442.9,77.5,0,0
4,1,151,151,80.3,0.0998,1434.5,87.1,0,0
4,1,152,152,77.14,0.0789,1440.8,64.7,0,0
4,1,153,153,76.62,0.1445,1440.5,73.1,0,0
4,1,154,154,77.94,0.0728,1435.9,67.2,0,0
4,1,155,155,76.64,0.2618,1436.8,72.9,0,0
4,1,156,156,80.19,0.0992,1437.8,76.8,0,0
4,1,157,157,79.84,0.1012,1431.2,77.2,0,0
4,1,158,158,81.59,0.1895,1443.0,90.2,0,0
4,1,159,159,76.53,0.0929,1436.3,56.5,0,0
4,1,160,160,78.91,0.1127,1431.6,86.3,0,0
4,1,161,161,78.29,0.0821,1434.0,68.6,0,0
4,1,162,162,80.04,0.0882,1435.8,78.6,0,0
4,1,163,163,80.3,0.1208,1438.4,70.2,0,0
4,1,164,164,78.39,0.1591,1436.0,72.8,0,0
4,1,165,165,76.14,0.0793,1430.6,68.4,0,0
4,1,166,166,75.1,0.1355,1433.1,56.1,0,0
4,1,167,167,74.36,0.0745,1440.6,54.1,0,0
4,1,168,168,77.71,0.1054,1438.6,77.3,0,0
4,1,169,169,81.04,0.1711,1434.2,85.0,0,0
4,1,170,170,76.76,0.1219,1431.8,61.0,0,0
4,1,171,171,78.6,0.1811,1431.6,83.9,0,0
4,1,172,172,72.54,0.0876,1435.8,40.1,0,0
4,1,173,173,73.2,0.1015,1436.8,35.0,0,0
4,1,174,174,75.81,0.1382,1434.3,53.1,0,0
4,1,175,175,77.43,0.1508,1433.7,78.5,0,0
4,1,176,176,78.59,0.0816,1440.0,44.3,0,0
4,1,177,177,75.24,0.0805,1441.7,67.2,0,0
4,1,178,178,76.06,0.186,1434.4,76.0,0,0
4,1,179,179,78.05,0.09,1434.7,48.7,0,0
4,1,180,180,77.75,0.0784,1436.4,84.6,0,0
5,1,1,1,66.85,0.1159,1430.4,77.1,0,0
5,1,2,2,67.26,0.1393,1425.3,75.9,0,0
5,1,3,3,68.29,0.1245,1423.1,77.7,0,0
5,1,4,4,67.73,0.1311,1419.4,81.1,0,0
5,1,5,5,64.14,0.1005,1421.3,49.5,0,0
5,1,6,6,66.0,0.1303,1423.2,58.8,0,0
5,1,7,7,66.65,0.1264,1427.1,75.9,0,0
5,1,8,8,65.41,0.1274,1424.8,54.7,0,0
5,1,9,9,67.01,0.1253,1425.9,64.0,0,0
5,1,10,10,65.52,0.1125,1420.8,52.0,0,0
5,1,11,11,66.95,0.1204,1426.0,70.9,0,0
5,1,12,12,65.59,0.1298,1422.3,51.7,0,0
5,1,13,13,65.85,0.1148,1421.7,56.9,0,0
5,1,14,14,71.82,0.1513,1423.0,95.0,0,0
5,1,15,15,67.74,0.1235,1415.9,80.9,0,0
5,1,16,16,71.11,0.1248,1423.1,91.8,0,0
5,1,17,17,68.11,0.097,1423.9,66.1,0,0
5,1,18,18,70.7,0.1348,1426.6,82.7,0,0
5,1,19,19,65.62,0.0873,1423.4,51.6,0,0
5,1,20,20,67.11,0.1073,1426.0,51.9,0,0
5,1,21,21,68.84,0.1346,1420.7,75.0,0,0
5,1,22,22,68.56,0.1225,1424.6,76.9,0,0
5,1,23,23,67.21,0.1259,1425.8,73.0,0,0
5,1,24,24,67.33,0.119,1427.8,56.1,0,0
5,1,25,25,67.54,0.1027,1429.0,63.5,0,0
5,1,26,26,64.16,0.0978,1424.4,35.0,0,0
5,1,27,27,65.67,0.1071,1424.3,35.0,0,0
5,1,28,28,67.35,0.1035,1422.0,58.0,0,0
5,1,29,29,67.76,0.1131,1429.0,57.1,0,0
5,1,30,30,72.72,0.176,1418.5,98.0,0,0
5,1,31,31,72.95,0.134,1424.7,96.0,0,0
5,1,32,32,71.01,0.151,1420.8,93.5,0,0
5,1,33,33,66.58,0.1131,1426.5,60.9,0,0
5,1,34,34,67.68,0.131,1424.4,67.0,0,0
5,1,35,35,70.54,0.1355,1425.0,88.2,0,0
5,1,36,36,66.87,0.1193,1424.3,70.1,0,0
5,1,37,37,71.3,0.1309,1427.8,87.8,0,0
5,1,38,38,67.57,0.1379,1423.5,65.1,0,0
5,1,39,39,69.69,0.1207,1422.7,75.6,0,0
5,1,40,40,66.99,0.1171,1423.1,50.1,0,0
5,1,41,41,66.95,0.1115,1424.0,60.5,0,0
5,1,42,42,68.01,0.128,1424.6,60.1,0,0
5,1,43,43,69.54,0.1342,1427.3,84.1,0,0
5,1,44,44,68.52,0.128,1425.4,80.1,0,0
5,1,45,45,68.99,0.1223,1424.8,63.6,0,0
5,1,46,46,67.57,0.1293,1426.2,69.6,0,0
5,1,47,47,67.81,0.1249,1422.4,50.2,0,0
5,1,48,48,66.75,0.1235,1428.2,52.6,0,0
5,1,49,49,72.83,0.1436,1422.5,94.7,0,0
5,1,50,50,70.13,0.1229,1427.9,74.3,0,0
5,1,51,51,69.9,0.1312,1424.4,75.3,0,0
5,1,52,52,69.68,0.1206,1423.4,79.3,0,0
5,1,53,53,74.45,0.1269,1422.7,91.4,0,0
5,1,54,54,67.76,0.1247,1426.6,43.6,0,0
5,1,55,55,67.15,0.1346,1420.0,52.6,0,0
5,1,56,56,67.13,0.1169,1425.6,43.9,0,0
5,1,57,57,67.41,0.1328,1425.5,42.5,0,0
5,1,58,58,69.05,0.1171,1419.3,59.0,0,0
5,1,59,59,68.02,0.1132,1426.6,51.0,0,0
5,1,60,60,74.4,0.1539,1420.3,98.0,0,0
5,1,61,61,69.05,0.0967,1421.6,66.1,0,0
5,1,62,62,67.33,0.1255,1424.3,69.7,0,0
5,1,63,63,71.17,0.1212,1425.0,80.4,0,0
5,1,64,64,74.87,0.1514,1422.3,97.8,0,0
5,1,65,65,68.8,0.1169,1421.4,75.6,0,0
5,1,66,66,69.24,0.1456,1426.3,71.8,0,0
5,1,67,67,71.82,0.1231,1422.2,80.3,0,0
5,1,68,68,67.43,0.1005,1428.7,48.9,0,0
5,1,69,69,67.94,0.1242,1423.6,55.1,0,0
5,1,70,70,70.19,0.1086,1426.4,71.4,0,0
5,1,71,71,69.61,0.1192,1426.5,75.7,0,0
5,1,72,72,70.27,0.1261,1422.0,75.2,0,0
5,1,73,73,74.64,0.1298,1421.7,98.0,0,0
5,1,74,74,68.87,0.1125,1423.1,67.7,0,0
5,1,75,75,69.34,0.127,1425.0,65.0,0,0
5,1,76,76,67.04,0.1157,1425.6,41.4,0,0
5,1,77,77,69.11,0.149,1420.7,71.5,0,0
5,1,78,78,70.48,0.1481,1424.9,76.3,0,0
5,1,79,79,75.47,0.1435,1425.1,98.0,0,0
5,1,80,80,71.46,0.1052,1420.1,81.1,0,0
5,1,81,81,69.45,0.1226,1424.8,68.3,0,0
5,1,82,82,68.33,0.1281,1426.8,46.0,0,0
5,1,83,83,69.32,0.1276,1427.2,62.3,0,0
5,1,84,84,73.71,0.1301,1416.9,91.5,0,0
5,1,85,85,74.26,0.1292,1428.3,91.8,0,0
5,1,86,86,67.41,0.1001,1422.4,49.0,0,0
5,1,87,87,67.19,0.1057,1420.7,55.0,0,0
5,1,88,88,68.72,0.1281,1424.8,56.9,0,0
5,1,89,89,66.81,0.1181,1424.2,35.0,0,0
5,1,90,90,68.47,0.1245,1424.5,67.6,0,0
5,1,91,91,72.92,0.1487,1425.7,85.7,0,0
5,1,92,92,75.7,0.1619,1431.3,98.0,0,0
5,1,93,93,68.3,0.1575,1429.8,58.1,0,0
5,1,94,94,68.55,0.1116,1426.8,71.0,0,0
5,1,95,95,73.05,0.1168,1421.3,88.4,0,0
5,1,96,96,67.81,0.1319,1424.4,56.0,0,0
5,1,97,97,68.12,0.1367,1427.5,45.4,0,0
5,1,98,98,69.98,0.1262,1421.5,71.7,0,0
5,1,99,99,69.81,0.1197,1429.0,72.0,0,0
5,1,100,100,69.27,0.1261,1422.9,64.3,0,0
5,1,101,101,75.92,0.1617,1421.6,96.4,0,0
5,1,102,102,69.7,0.1467,1424.1,74.9,0,0
5,1,103,103,68.23,0.111,1418.8,52.0,0,0
5,1,104,104,69.89,0.1275,1422.0,64.8,0,0
5,1,105,105,68.43,0.1297,1424.7,62.6,0,0
5,1,106,106,69.46,0.1222,1429.8,76.0,0,0
5,1,107,107,72.24,0.127,1422.5,81.1,0,0
5,1,108,108,70.5,0.1365,1424.3,76.3,0,0
5,1,109,109,74.92,0.1582,1425.0,95.2,0,0
5,1,110,110,68.21,0.1215,1427.5,50.6,0,0
5,1,111,111,68.98,0.1359,1427.4,67.2,0,0
5,1,112,112,69.33,0.119,1424.8,63.6,0,0
5,1,113,113,68.65,0.1246,1421.7,64.6,0,0
5,1,114,114,71.3,0.1245,1422.1,80.4,0,0
5,1,115,115,71.48,0.1406,1424.2,71.6,0,0
5,1,116,116,70.21,0.1303,1424.9,70.2,0,0
5,1,117,117,67.68,0.1001,1425.7,35.0,0,0
5,1,118,118,66.87,0.0949,1428.6,35.0,0,0
5,1,119,119,71.99,0.1268,1425.1,84.4,0,0
5,1,120,120,74.16,0.1442,1425.7,91.5,0,0
5,1,121,121,67.96,0.1212,1422.8,64.3,0,0
5,1,122,122,75.98,0.1348,1418.9,98.0,0,0
5,1,123,123,68.72,0.1091,1424.3,59.5,0,0
5,1,124,124,69.5,0.1332,1421.3,77.2,0,0
5,1,125,125,69.25,0.1291,1421.7,62.9,0,0
5,1,126,126,68.61,0.1168,1423.4,56.7,0,0
5,1,127,127,71.52,0.1451,1428.8,80.9,0,0
5,1,128,128,67.89,0.1221,1423.5,47.9,0,0
5,1,129,129,71.04,0.1435,1425.9,82.0,0,0
5,1,130,130,71.06,0.1425,1418.5,79.1,0,0
5,1,131,131,66.62,0.1191,1425.0,43.7,0,0
5,1,132,132,65.55,0.1193,1424.3,35.0,0,0
5,1,133,133,69.17,0.1139,1424.9,72.5,0,0
5,1,134,134,73.85,0.133,1422.9,98.0,0,0
5,1,135,135,68.85,0.1437,1425.9,75.5,0,0
5,1,136,136,70.62,0.1129,1422.5,75.1,0,0
5,1,137,137,67.35,0.1224,1425.4,45.9,0,0
5,1,138,138,68.95,0.123,1423.4,56.3,0,0
5,1,139,139,71.89,0.1371,1421.5,86.1,0,0
5,1,140,140,71.18,0.145,1423.7,80.6,0,0
5,1,141,141,72.08,0.1757,1428.9,88.1,0,0
5,1,142,142,68.89,0.2025,1426.0,67.1,0,0
5,1,143,143,67.78,0.1993,1429.9,66.4,0,0
5,1,144,144,68.43,0.1281,1428.0,59.3,0,0
5,1,145,145,72.45,0.1588,1434.9,69.9,0,1
5,1,146,146,69.39,0.1321,1427.2,47.0,0,0
5,1,147,147,68.52,0.1709,1423.1,70.7,0,0
5,1,148,148,67.6,0.1672,1424.3,48.2,0,0
5,1,149,149,66.83,0.178,1424.3,58.5,0,0
5,1,150,150,70.97,0.1628,1422.4,73.3,0,0
5,1,151,151,71.0,0.1777,1426.2,81.3,0,0
5,1,152,152,74.07,0.1315,1426.7,72.9,0,0
5,1,153,153,76.2,0.235,1418.0,75.0,0,0
5,1,154,154,71.5,0.1592,1428.2,82.2,0,0
5,1,155,155,70.11,0.1285,1421.1,74.8,0,0
5,1,156,156,67.11,0.1724,1421.2,56.2,0,0
5,1,157,157,71.3,0.2087,1425.6,56.2,0,0
5,1,158,158,69.86,0.1416,1424.0,71.9,0,0
5,1,159,159,68.51,0.1942,1423.8,71.7,0,0
5,1,160,160,66.12,0.1277,1425.0,48.0,0,0
5,1,161,161,69.1,0.1377,1434.7,63.1,0,0
5,1,162,162,78.51,0.1853,1425.5,96.8,0,0
5,1,163,163,69.57,0.1342,1424.5,82.2,0,0
5,1,164,164,71.33,0.1314,1421.4,68.2,0,0
5,1,165,165,67.42,0.1512,1421.1,56.9,0,0
5,1,166,166,67.02,0.1722,1428.7,50.0,0,0
5,1,167,167,63.68,0.1486,1435.9,35.0,0,0
5,1,168,168,66.39,0.1065,1424.3,61.8,0,0
5,1,169,169,68.6,0.1357,1422.4,72.8,0,0
5,1,170,170,68.31,0.1382,1426.4,76.0,0,0
5,1,171,171,67.88,0.1468,1425.5,70.8,0,0
5,1,172,172,72.26,0.1715,1427.2,72.4,0,0
5,1,173,173,69.42,0.1316,1418.3,55.5,0,0
5,1,174,174,66.69,0.1813,1426.4,51.8,0,0
5,1,175,175,72.69,0.1889,1418.9,73.7,0,0
5,1,176,176,73.19,0.2522,1433.4,81.0,0,0
5,1,177,177,68.08,0.1414,1423.1,49.6,0,0
5,1,178,178,68.45,0.1183,1419.3,38.8,0,0
5,1,179,179,63.49,0.1148,1423.5,42.7,0,0
5,1,180,180,67.36,0.2309,1415.7,75.3,0,0
6,1,1,1,69.29,0.1323,1454.3,82.0,0,0
6,1,2,2,75.9,0.1423,1455.1,68.8,0,0
6,1,3,3,70.57,0.1212,1457.9,92.0,0,0
6,1,4,4,66.78,0.1197,1454.0,68.7,0,0
6,1,5,5,66.42,0.1072,1453.9,55.9,0,0
6,1,6,6,64.99,0.1257,1452.0,50.6,0,0
6,1,7,7,67.93,0.1373,1454.0,62.2,0,0
6,1,8,8,72.74,0.1417,1452.4,72.4,0,0
6,1,9,9,70.76,0.1326,1451.7,91.6,0,0
6,1,10,10,68.16,0.1359,1456.1,76.2,0,0
6,1,11,11,66.04,0.1106,1458.2,54.2,0,0
6,1,12,12,69.64,0.1411,1457.1,83.3,0,0
6,1,13,13,65.98,0.1091,1454.5,46.8,0,0
6,1,14,14,67.64,0.1236,1450.4,74.7,0,0
6,1,15,15,68.4,0.135,1454.0,79.4,0,0
6,1,16,16,66.51,0.1345,1457.3,69.6,0,0
6,1,17,17,66.98,0.1134,1453.8,60.4,0,0
6,1,18,18,65.57,0.1116,1451.7,52.5,0,0
6,1,19,19,73.27,0.1145,1458.0,35.0,0,0
6,1,20,20,65.51,0.121,1457.6,46.6,0,0
6,1,21,21,66.2,0.1029,1452.4,41.2,0,0
6,1,22,22,67.49,0.1207,1459.7,47.6,0,0
6,1,23,23,67.62,0.1313,1457.4,75.1,0,0
6,1,24,24,66.66,0.1406,1453.9,58.0,0,0
6,1,25,25,67.7,0.1574,1453.0,70.5,0,0
6,1,26,26,64.12,0.1183,1453.2,35.0,0,0
6,1,27,27,66.31,0.1032,1455.9,48.5,0,0
6,1,28,28,67.07,0.1076,1455.3,59.8,0,0
6,1,29,29,66.58,0.1032,1452.5,53.7,0,0
6,1,30,30,70.16,0.1302,1454.2,78.1,0,0
6,1,31,31,69.78,0.1315,1460.4,83.3,0,0
